pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,label,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick
USDJPY,2022-01-05,116.124,116.243,115.59,116.112,2,1,1,0,0,1190,5340,0.1024766628776134,-0.45985326030793966,-0.010333781130516048,0.009072896026697252,0.010521918487767845,0.017722850381277855,0.29804801667421654,0.2396383587718078,0.23194803474090944,0.0,73.91850671397977,0.5948210400308613,1.208999999999989,2.0219999999999914,1.706700000000012,0.6529999999999916,0.012000000000000455,0.11899999999999977,0.5219999999999914
USDJPY,2022-01-06,116.091,116.19,115.6,115.83,3,1,1,0,0,990,4910,0.08527792852159406,-0.4229440697383946,-0.22482362973873574,0.004431186534742615,0.006254886630179923,0.012677041440811276,0.35988466946422265,0.2681866190489878,0.2355031182711867,0.0,68.2259538080394,0.5944766800286572,0.7199999999999989,1.4500000000000028,1.3067499999999939,0.5900000000000034,0.2609999999999957,0.09900000000000375,0.23000000000000398
USDJPY,2022-01-07,115.818,116.049,115.475,115.53,4,1,1,0,0,2310,3430,0.19945086256023137,-0.29615431107427476,-0.24866601046469178,-0.005252281728947872,0.004015017207216642,0.010319195452558105,0.4008210615434139,0.29127062520742625,0.2461323706792113,0.0,62.69448977426626,0.5930140600266112,0.4620000000000033,1.1800000000000068,0.8989499999999992,0.5740000000000123,0.2879999999999967,0.23100000000000875,0.05500000000000682
USDJPY,2022-01-10,115.592,115.851,115.01,115.2,0,1,2,0,0,2590,5820,0.22406394906221913,-0.5034950515606561,-0.3391238147968682,-0.00785448532451416,-0.0010319201519264354,0.0033270044766500195,0.4356276869317057,0.3009248478641828,0.2625750728336992,2.0,57.20073286476551,0.6107273414532813,-0.11899999999999977,0.382000000000005,0.4869500000000073,0.840999999999994,0.3919999999999959,0.25900000000000034,0.18999999999999773
USDJPY,2022-01-11,115.146,115.681,115.09,115.29,1,1,2,0,0,5350,560,0.4646275163705179,-0.04863390825560365,0.1250586212287057,-0.004662004662004615,-0.007318753228861663,0.004189567020007168,0.19086785548239263,0.3014081278533475,0.2626149361780945,0.0,58.27460789868941,0.6093182456351894,-0.8499999999999943,0.48100000000000875,0.49535000000000196,0.590999999999994,0.14400000000000546,0.39099999999999113,0.055999999999997385
USDJPY,2022-01-12,115.291,115.485,114.35,114.631,2,1,2,0,0,1940,9410,0.16826985627672814,-0.8161955399814405,-0.5724644594981365,-0.007781528607288202,-0.012754926278076284,-0.0023672140849239076,0.2516003295215638,0.3588396966706348,0.2960759119532098,0.0,48.649171099248086,0.6468669423755334,-1.4809999999999945,-0.27200000000000557,-0.19515000000001237,1.1350000000000051,0.6599999999999966,0.19400000000000261,0.2810000000000059
USDJPY,2022-01-13,114.627,114.704,113.97,114.178,3,1,2,0,0,770,6570,0.06717440044666456,-0.5731633908241484,-0.39170527013705153,-0.008871527777777777,-0.014262280928947657,-0.008096603249066137,0.25807882827128625,0.37133458467330577,0.3034640930360269,1.0,43.348698211614504,0.6530907322058521,-1.652000000000001,-0.9320000000000022,-0.6735500000000059,0.7339999999999947,0.44899999999999807,0.07699999999999818,0.2079999999999984
USDJPY,2022-01-14,114.153,114.265,113.45,114.189,4,1,2,0,0,1120,7030,0.0981139348067898,-0.6158401443676494,0.03153662190217266,-0.009549830861306341,-0.011607374707868212,-0.0076389613098342135,0.29572130301486543,0.37136869206631756,0.3034451609748639,2.0,43.50964881662252,0.664655679905434,-1.3410000000000082,-0.8790000000000049,-0.6913999999999874,0.8149999999999977,0.03599999999998715,0.07600000000000762,0.703000000000003
USDJPY,2022-01-17,114.118,114.651,114.088,114.62,0,1,3,0,0,5330,300,0.46706041115336866,-0.026288578488933505,0.43989554671481235,-9.596008060641648e-05,-0.005034722222222232,-0.006061446942828175,0.4075086884879997,0.3987344534344392,0.31629673435970557,1.0,49.55684713477323,0.6573945599121889,-0.5799999999999983,-0.6989999999999981,-0.3128499999999974,0.5630000000000024,0.5020000000000095,0.0309999999999917,0.030000000000001137
USDJPY,2022-01-18,114.606,115.058,114.42,114.61,1,1,3,0,0,4520,1860,0.39439470882851896,-0.16229516779225595,0.0034902186622034525,0.0037835660109653,-0.005898169832596167,-0.013173755811951127,0.3961662579675317,0.2939890562768066,0.30258796713114017,0.0,49.424647294960415,0.6560092342041758,-0.6800000000000068,-1.5300000000000011,-0.34884999999998456,0.6380000000000052,0.0040000000000048885,0.4480000000000075,0.18599999999999284
USDJPY,2022-01-19,114.596,114.788,114.17,114.318,2,1,3,0,0,1920,4260,0.16754511501273436,-0.37174072393451946,-0.24259136444553545,0.0011297060137140935,-0.0027305004754386575,-0.015450599421248379,0.31690629166317336,0.29364968656268725,0.308792634666982,0.0,45.59944544997007,0.6532942889038772,-0.3130000000000024,-1.793999999999997,-0.6522500000000093,0.617999999999995,0.2780000000000058,0.19199999999999307,0.14799999999999613
USDJPY,2022-01-20,114.319,114.547,113.93,114.077,3,1,3,0,0,2280,3890,0.19944191254296698,-0.34027589464568075,-0.21168834576929857,-0.004737393125109124,-0.0008845837201562068,-0.015134248467581823,0.27298907211720363,0.29326686953209413,0.30680741328839933,0.0,42.66452352806492,0.6507018396964567,-0.10099999999999909,-1.7530000000000001,-0.8780999999999892,0.6169999999999902,0.24200000000000443,0.22799999999999443,0.14699999999999136
USDJPY,2022-01-21,114.087,114.15,113.57,113.674,4,1,3,0,0,630,5170,0.055221015540773605,-0.4531629370568164,-0.3620044352117215,-0.008166826629438906,-0.004510066643897304,-0.016065091318272273,0.3163934932280397,0.30001858428887607,0.3170386624193582,2.0,38.23304576248335,0.6456517082895679,-0.5149999999999864,-1.8559999999999945,-1.2473000000000098,0.5800000000000125,0.4129999999999967,0.06300000000000239,0.10400000000001342
USDJPY,2022-01-24,113.661,114.0,113.44,113.879,0,1,4,0,0,3390,2210,0.2982553382426678,-0.1944378458750175,0.1917984181029584,-0.003840165153344066,-0.006464840341999678,-0.011467013888888822,0.22044356840733054,0.31002718887721475,0.3048890656261796,1.0,41.558395324487634,0.6395337291260275,-0.7409999999999997,-1.320999999999998,-0.995350000000002,0.5600000000000023,0.21800000000000352,0.12099999999999511,0.22100000000000364
USDJPY,2022-01-25,113.884,114.16,113.64,113.858,1,1,4,0,0,2760,2440,0.24235186681184034,-0.21425309964525285,-0.02283024832285154,-0.0019197559543114862,-0.006561382078352662,-0.012420851765114094,0.2169181849862435,0.30157058893619765,0.3048958163802045,2.0,41.313027137463024,0.6309956056170252,-0.7519999999999953,-1.4320000000000022,-0.9688000000000017,0.519999999999996,0.02599999999999625,0.27599999999999625,0.21800000000000352
USDJPY,2022-01-26,113.844,114.695,113.74,114.624,2,1,4,0,0,8510,1040,0.7475141421594454,-0.0913530796528576,0.6851480973964382,0.00835723208473338,0.0026767438198709304,-6.10655058405074e-05,0.40830976883878545,0.3476793006235342,0.3442135576392312,2.0,52.36169550803122,0.6541387766443804,0.3059999999999974,-0.007000000000005002,-0.18885000000000218,0.9549999999999983,0.7800000000000011,0.07099999999999795,0.1039999999999992
USDJPY,2022-01-27,114.598,115.49,114.44,115.364,3,1,4,0,0,8920,1580,0.7783730955164976,-0.13787326131346206,0.6684235326969103,0.013040156657504909,0.01128185348492683,0.010387290020844597,0.4514433885995859,0.3716677429500941,0.37447673281081567,0.0,60.16413057659439,0.6824145783126387,1.2870000000000061,1.186000000000007,0.5384500000000116,1.0499999999999972,0.7660000000000053,0.12599999999999056,0.15800000000000125
USDJPY,2022-01-28,115.368,115.685,115.09,115.178,4,1,4,0,0,3170,2780,0.2747729006310305,-0.24096803273003917,-0.16469038208168446,0.011593388255546344,0.013230817953093776,0.008661079438474939,0.3911194515506034,0.381789043805084,0.37681286550916393,0.0,57.61003066840424,0.6761706798617358,1.5039999999999907,0.9890000000000043,0.34694999999999254,0.5949999999999989,0.18999999999999773,0.3170000000000073,0.08799999999999386
USDJPY,2022-01-31,115.27,115.593,114.89,115.04,0,1,5,1,0,3230,3800,0.28021167693242605,-0.32966079639107787,-0.19953153465775117,0.003629257398101826,0.010195031568594803,0.0036642819752223943,0.4463302966088465,0.3716696234952895,0.3774302633783574,0.0,55.72002812407043,0.678087059871612,1.1610000000000014,0.4200000000000017,0.22289999999999566,0.703000000000003,0.22999999999998977,0.3230000000000075,0.15000000000000568
USDJPY,2022-02-01,115.038,115.193,114.53,114.683,1,2,5,0,1,1550,5080,0.13473808654531647,-0.4415932126775462,-0.3085936820876491,-0.005903054679102682,0.007245867659716465,0.0006369426751593465,0.496411622422713,0.3873398618168724,0.3404830851371873,0.0,51.05379801826009,0.6770094127379253,0.8250000000000028,0.0730000000000075,-0.061249999999986926,0.6629999999999967,0.35499999999998977,0.15500000000000114,0.1530000000000058
USDJPY,2022-02-02,114.743,114.803,114.13,114.437,2,2,5,0,0,600,6130,0.05229077155033621,-0.5342373826725809,-0.2666829349067023,-0.006433520290333172,-0.001631420993858157,0.001040955929949794,0.4078539234497886,0.3891103555194478,0.3434192047416311,2.0,48.066692022857815,0.6767230261137879,-0.1869999999999976,0.11899999999999977,-0.22350000000000136,0.6730000000000018,0.3059999999999974,0.060000000000002274,0.30700000000000216
USDJPY,2022-02-03,114.433,114.99,114.29,114.952,3,2,5,0,0,5570,1430,0.48674770389659267,-0.1249639527059508,0.4535404996810284,-0.0007649513212796277,-0.003571304739780179,0.007670257808322534,0.312951092962937,0.4052505576099992,0.36045257209921433,2.0,54.11889213156936,0.6783856671056594,-0.41200000000000614,0.875,0.3353999999999786,0.6999999999999886,0.5189999999999912,0.0379999999999967,0.14300000000000068
USDJPY,2022-02-04,114.957,115.431,114.74,115.25,4,2,5,0,0,4740,2170,0.4123280878937375,-0.18876623433109663,0.2548779108710269,0.004944063200299942,0.0006251193804371891,0.013864208174252601,0.344943073736078,0.378694587610744,0.36243972760954085,1.0,57.22523001866787,0.6792866908838268,0.07200000000000273,1.5759999999999934,0.6473999999999904,0.6910000000000025,0.29300000000000637,0.18099999999999739,0.21699999999999875
USDJPY,2022-02-07,115.215,115.38,114.88,115.11,0,2,6,0,0,1650,3350,0.1432105194636046,-0.29076075163824844,-0.0911339669313926,0.005880965072485367,0.0006084840055631258,0.010809719087803593,0.333528128920501,0.38402534099879854,0.354799544805212,2.0,55.32995782147936,0.6664804986778391,0.06999999999999318,1.2309999999999945,0.5118999999999829,0.5,0.10500000000000398,0.16499999999999204,0.23000000000000398
USDJPY,2022-02-08,115.087,115.63,115.03,115.529,1,2,6,0,0,5430,570,0.4718169732463199,-0.0495277485728207,0.3840572784067645,0.005019486394321149,0.007376856203622051,0.014676175587134743,0.3121066357827376,0.3909576212630196,0.36416911600931745,1.0,59.638425282893316,0.6617318916294217,0.8459999999999894,1.6709999999999923,0.9189499999999953,0.5999999999999943,0.44199999999999307,0.10099999999999909,0.05700000000000216
USDJPY,2022-02-09,115.528,115.683,115.29,115.51,2,2,6,0,0,1550,2380,0.1341666089605993,-0.2060106640814344,-0.015580638459941037,0.0022559652928417773,0.009376338072476731,0.007729620323841502,0.24102121319831513,0.34249215509203196,0.3372689217930224,2.0,59.3588388372325,0.6425367565130345,1.0730000000000075,0.8860000000000099,0.8560000000000088,0.3930000000000007,0.018000000000000682,0.15500000000000114,0.21999999999999886
USDJPY,2022-02-10,115.503,116.34,115.448,115.959,3,2,6,0,0,8370,550,0.7246565024285112,-0.04761781079279916,0.3947949403911613,0.007375553818087077,0.008760178161319576,0.005157588155750403,0.2263859466037929,0.2974718215001685,0.3298346063331486,0.0,63.6907954961076,0.6603555596192471,1.007000000000005,0.5949999999999989,1.2159500000000065,0.8920000000000101,0.45600000000000307,0.3810000000000002,0.05500000000000682
USDJPY,2022-02-11,115.959,116.174,114.99,115.383,4,2,6,0,0,2150,9690,0.18541036055847618,-0.8356401831681959,-0.496727291542707,-0.0012637519583827972,0.001154013015184363,0.0017798537915225676,0.3716501850662862,0.3389993549253338,0.354260804742379,2.0,55.51567035692134,0.6977587339321588,0.13299999999999557,0.2049999999999983,0.5802499999999782,1.1840000000000117,0.5760000000000076,0.2150000000000034,0.3930000000000007
USDJPY,2022-02-14,115.329,115.75,114.98,115.54,0,2,7,0,0,4210,3490,0.36504261720816666,-0.3026125259041434,0.18295485090481384,0.0002597177733529854,0.0037355572930242165,0.004346314325452072,0.36858051313967466,0.3341615289402429,0.34406897105660667,1.0,57.13086300492791,0.7029188243655757,0.4300000000000068,0.5,0.6912500000000108,0.769999999999996,0.21100000000001273,0.20999999999999375,0.34899999999998954
USDJPY,2022-02-15,115.508,115.874,115.22,115.61,1,2,7,0,0,3660,2880,0.3168611697891052,-0.24933337950617854,0.0883055719084426,-0.0030096844574375448,0.0007011226618425237,0.00808315094652201,0.3314311769708334,0.3096188532844787,0.34409395770807255,1.0,57.86544247621219,0.6994246226251772,0.08100000000000307,0.9269999999999925,0.7112499999999784,0.6539999999999964,0.10200000000000387,0.2639999999999958,0.2879999999999967
USDJPY,2022-02-16,115.648,115.791,115.32,115.515,2,2,7,0,0,1430,3280,0.12365107913669124,-0.2836192584394049,-0.11500415052572943,0.0011440160162243806,4.32862955588309e-05,0.009420030234976506,0.3378265588945464,0.29356611127087257,0.33961373281147356,0.0,56.451665023912476,0.6831085781519506,0.0049999999999954525,1.078000000000003,0.5563999999999965,0.47100000000000364,0.13299999999999557,0.14300000000000068,0.1950000000000074
USDJPY,2022-02-17,115.523,115.538,114.82,114.94,3,2,7,0,0,150,7030,0.01298442734347322,-0.6085368281640912,-0.5046614094163053,-0.005193006750908835,-0.0087875887167016,-0.00010439139814877318,0.3213517084351652,0.32182136281030754,0.357457200886672,1.0,48.69654005462448,0.6856008225696686,-1.0190000000000055,-0.012000000000000455,-0.061750000000017735,0.7180000000000035,0.5829999999999984,0.015000000000000568,0.12000000000000455
USDJPY,2022-02-18,114.941,115.3,114.76,114.992,4,2,7,0,0,3590,1810,0.31233415404424414,-0.15747209437885296,0.0443705901288504,-0.005345558342703893,-0.003388714108664148,-0.0022386117136659056,0.2704906617641213,0.3105806338087807,0.3448616199560968,0.0,49.3738802815034,0.6752007638146917,-0.39099999999999113,-0.25799999999999557,-0.07564999999998179,0.539999999999992,0.05100000000000193,0.3079999999999927,0.18099999999999739
USDJPY,2022-02-21,115.01,115.124,114.68,114.727,0,2,8,0,0,1140,3300,0.09912181549429624,-0.28693157116772305,-0.24606555951656486,-0.0068216248971995075,-0.00703652414748146,-0.003327252193553898,0.24018225452292788,0.31867779957504855,0.3497933946833702,2.0,46.038047129264974,0.658686423542213,-0.8130000000000024,-0.38299999999999557,-0.3830499999999972,0.4439999999999884,0.28300000000000125,0.11399999999999011,0.046999999999997044
USDJPY,2022-02-22,114.74,115.242,114.47,115.07,1,2,8,0,0,5020,2700,0.4375108941955809,-0.2353146243681332,0.28760676311661,0.001131024882547349,-0.004670876221780196,-0.003973028417107449,0.2983978616050438,0.3060169613009195,0.3538974751617822,1.0,50.68256336673206,0.6667802504320552,-0.5400000000000063,-0.4590000000000032,-0.10065000000000168,0.7720000000000056,0.3299999999999983,0.17200000000001125,0.269999999999996
USDJPY,2022-02-23,115.043,115.201,114.89,114.973,2,2,8,0,0,1580,1530,0.13733995114868966,-0.13299375016298756,-0.06084681380006379,-0.00016522888548775594,-0.0046920313379215095,-0.0046489481430179724,0.29900567925511123,0.3059832628985437,0.321453522932525,2.0,49.38796150917603,0.6413673754011936,-0.5420000000000016,-0.5370000000000061,-0.21509999999999252,0.31099999999999284,0.07000000000000739,0.15799999999998704,0.08299999999999841
USDJPY,2022-02-24,114.957,115.7,114.38,115.494,3,2,8,0,0,7430,5770,0.6463286272258403,-0.5019268074149449,0.4671311881834131,0.006685435860782407,0.0048199060379328085,-0.004010038030683338,0.2822663313173344,0.31808621941154114,0.30249282304749275,1.0,55.90326644353688,0.6898411343011088,0.554000000000002,-0.4650000000000034,0.29940000000000566,1.3200000000000074,0.5370000000000061,0.20600000000000307,0.5769999999999982
USDJPY,2022-02-25,115.494,115.761,115.12,115.548,4,2,8,0,0,2670,3740,0.2311808405631426,-0.3238263459573616,0.04675567561951447,0.004153993221517327,0.004835118964797491,0.0014300200202803648,0.28215410745434577,0.2738375985703646,0.29995619528742884,0.0,56.52790984799206,0.686352481851029,0.5559999999999974,0.16500000000000625,0.3348999999999904,0.6409999999999911,0.054000000000002046,0.21299999999999386,0.3739999999999952
USDJPY,2022-02-28,115.229,115.78,114.83,114.997,0,2,9,1,0,5510,3990,0.47817823638146817,-0.34626699875899375,-0.20133820479219583,0.00020874466179021667,0.0023534128844997504,-0.004699671109572479,0.26887912843045386,0.2752422990581605,0.3000244604804613,1.0,48.91409542820489,0.7051844474330986,0.269999999999996,-0.5430000000000064,-0.21394999999999698,0.9500000000000028,0.23199999999999932,0.5510000000000019,0.1670000000000016
USDJPY,2022-03-01,114.957,115.29,114.67,114.893,1,3,9,0,1,3330,2870,0.2896735301025711,-0.24965856798628352,-0.05567299077045587,-0.005203733527282761,-0.0015381941426957368,-0.006201885650030214,0.2549760121960241,0.2727380651761299,0.2908624974651476,2.0,47.6106002170608,0.6990998440450205,-0.1769999999999925,-0.7169999999999987,-0.3284500000000037,0.6200000000000045,0.06399999999999295,0.3330000000000126,0.22299999999999898
USDJPY,2022-03-02,114.888,115.687,114.76,115.489,2,3,9,0,0,7990,1280,0.6954599261889773,-0.11141285425806012,0.5231181672585467,-0.0005106103091355729,0.004488010228488548,-0.00022507899406998266,0.32249369568228187,0.32184935804940634,0.3022084959841108,1.0,55.00989052816476,0.7153784266132328,0.5160000000000053,-0.02599999999999625,0.21494999999998754,0.9269999999999925,0.6009999999999991,0.1979999999999933,0.1280000000000001
USDJPY,2022-03-03,115.516,115.81,115.35,115.457,3,3,9,0,0,2940,1660,0.2545101977215251,-0.1437030368087633,-0.05107517573324189,0.004000104350548206,-0.0003203629625782023,0.004497998955977023,0.2776586943756467,0.26507511433860403,0.28901741062949127,0.0,54.564292180111885,0.697137110426574,-0.03700000000000614,0.5169999999999959,0.1577000000000055,0.46000000000000796,0.05900000000001171,0.29399999999999693,0.10699999999999932
USDJPY,2022-03-04,115.46,115.557,114.62,114.763,4,3,9,0,0,970,8400,0.08401177897107952,-0.7275246838731936,-0.6036722674519215,-0.0011314875579887529,-0.00679371343510915,-0.001991442882983141,0.40438526443759626,0.3416563561627996,0.31800824214433254,2.0,45.88359839121098,0.7142701739675328,-0.7849999999999966,-0.2289999999999992,-0.5119499999999846,0.9369999999999976,0.6969999999999885,0.09700000000000841,0.14300000000000068
USDJPY,2022-03-07,114.925,115.472,114.79,115.258,0,3,10,0,0,5470,1350,0.47596258429410226,-0.11746791385685526,0.28975418751359444,-0.0020001904943328652,0.0022696244249849062,0.004628378672849376,0.42592229010990346,0.33893747509504385,0.32368908772893,2.0,51.77657086296194,0.713893732969851,0.2609999999999957,0.5309999999999917,-0.024349999999998317,0.681999999999988,0.3329999999999984,0.21399999999999864,0.1349999999999909
USDJPY,2022-03-08,115.292,115.791,115.23,115.638,1,3,10,0,0,4990,620,0.4328140720951976,-0.0537764979356743,0.3001075529958745,0.00156768320673506,0.006484294082320208,0.004936125836447536,0.43951909264842165,0.33987485796796546,0.3192043707609977,2.0,55.75938245817839,0.7029727520434327,0.7450000000000045,0.568000000000012,0.35020000000001517,0.5609999999999928,0.34600000000000364,0.1529999999999916,0.06199999999999761
USDJPY,2022-03-09,115.635,115.95,115.53,115.802,2,3,10,0,0,3150,1050,0.2724088727461389,-0.0908029575820504,0.14441994205906653,0.009053440568824511,0.0027102148256543668,0.007210388526001754,0.37438045262508285,0.33759212616366535,0.32043419837937,2.0,57.394838312982515,0.6827604126117591,0.3130000000000024,0.8290000000000077,0.49960000000000093,0.4200000000000017,0.1670000000000016,0.14799999999999613,0.10500000000000398
USDJPY,2022-03-10,115.814,116.2,115.758,116.13,3,3,10,0,0,3860,560,0.3332930388381456,-0.04835339423558239,0.2728512960436584,0.0075656353571986745,0.00582900993443447,0.005506779572964859,0.3876825632409968,0.31825489649637256,0.31405833996585475,2.0,60.5369590741663,0.6655632402823484,0.6730000000000018,0.6359999999999957,0.8190499999999901,0.4420000000000073,0.3160000000000025,0.07000000000000739,0.055999999999997385
USDJPY,2022-03-11,116.133,117.36,116.052,117.268,4,3,10,0,0,12270,810,1.0565472346361533,-0.06974761695641106,0.9773277190807136,0.014095712482055989,0.021827592516751926,0.014885588673105632,0.3304843416524566,0.42871257978643623,0.35745984252675944,2.0,69.06214648604501,0.71145158026218,2.5049999999999955,1.7199999999999989,1.8628000000000071,1.3079999999999927,1.1350000000000051,0.09199999999999875,0.08099999999998886
USDJPY,2022-03-14,117.335,118.22,117.29,118.182,0,3,11,0,0,8850,450,0.7542506498487281,-0.03835172795839903,0.7218647462394072,0.020552322066976325,0.02536917177115705,0.02769637468803543,0.35130625800687965,0.44156519166984504,0.38420109868032876,1.0,73.9328864838483,0.7286336102434527,2.9240000000000066,3.1850000000000023,2.6447000000000003,0.9299999999999926,0.8470000000000084,0.0379999999999967,0.044999999999987494
USDJPY,2022-03-15,118.178,118.451,117.68,118.302,1,3,11,0,0,2730,4980,0.2310074633180424,-0.42139822978895436,0.104926466855091,0.018703177473521126,0.023037409847973755,0.029671085270643216,0.3858943629703109,0.4319514476592394,0.3841554139200213,2.0,74.5005043963047,0.7316597809403481,2.6640000000000015,3.409000000000006,2.630100000000027,0.7709999999999866,0.12400000000000944,0.1489999999999867,0.49799999999999045
USDJPY,2022-03-16,118.294,119.122,118.15,118.761,2,3,11,0,0,8280,1440,0.6999509696180728,-0.12173060341183091,0.39477910967589125,0.012731520960534759,0.025552235712681837,0.028331702586393392,0.35201461727676997,0.42538471007517664,0.3848565607971093,1.0,76.59946842081041,0.7488269394446085,2.958999999999989,3.2719999999999914,2.926799999999986,0.9719999999999942,0.46699999999999875,0.3610000000000042,0.14399999999999125
USDJPY,2022-03-17,118.75,119.026,118.34,118.599,3,3,11,0,0,2760,4100,0.23242105263157578,-0.345263157894734,-0.12715789473683894,0.0035284561100674683,0.021260656161198765,0.027213594671609442,0.44745557712215295,0.4320972988418765,0.3598892711910041,2.0,74.27562567356642,0.7443393009128503,2.4690000000000083,3.14200000000001,2.581850000000017,0.6859999999999928,0.15099999999999625,0.27599999999999625,0.25900000000000034
USDJPY,2022-03-18,118.601,119.4,118.44,119.17,4,3,11,0,0,7990,1610,0.6736874056711213,-0.13574927698754763,0.47975986711748014,0.007337154063329354,0.016219258450728358,0.03840087833186656,0.33116604523740867,0.31488923197224117,0.3655574562204139,2.0,76.9320407323435,0.759743636561933,1.902000000000001,4.4069999999999965,2.9439499999999867,0.960000000000008,0.5690000000000026,0.23000000000000398,0.16100000000000136
USDJPY,2022-03-21,119.135,119.5,119.07,119.461,0,3,12,0,0,3650,650,0.3063751206614302,-0.05455995299451205,0.27363914886472773,0.005894190853899861,0.010822291042629217,0.03646601537420402,0.2421394018527288,0.3153061092044184,0.35164191360548186,2.0,78.16929898372754,0.7361905196646527,1.2789999999999964,4.203000000000003,2.9982499999999987,0.4300000000000068,0.3259999999999934,0.03900000000000148,0.06500000000001194
USDJPY,2022-03-22,119.459,121.033,119.41,120.815,1,3,12,0,0,15740,490,1.3176068776735097,-0.041018257310044944,1.1351174880084334,0.018684811844956517,0.02124224442528444,0.04476902056417442,0.45710319636344104,0.3988674179936715,0.40811678692139536,2.0,82.79364582247621,0.7995340539743206,2.512999999999991,5.1769999999999925,4.064999999999998,1.6230000000000047,1.3559999999999945,0.21800000000000352,0.049000000000006594
USDJPY,2022-03-23,120.823,121.414,120.56,121.119,2,3,12,0,0,5910,2630,0.4891452786307311,-0.21767378727559408,0.24498646780828692,0.016354787278677563,0.0198550029049942,0.045914578331980316,0.46493091191686803,0.391856023322848,0.40146949794571835,2.0,83.63198237946618,0.8034244786904405,2.358000000000004,5.316999999999993,4.061699999999988,0.8539999999999992,0.2960000000000065,0.2950000000000017,0.262999999999991
USDJPY,2022-03-24,121.123,122.41,120.92,122.34,3,3,12,0,0,12870,2030,1.0625562444787462,-0.1675982265961072,1.0047637525490607,0.024099915453579035,0.031543267649811524,0.053474554378713623,0.41634258330317725,0.42268696779212633,0.43239210055966976,0.0,86.48103111681768,0.8524655873554088,3.7409999999999997,6.210000000000008,4.940399999999997,1.4899999999999949,1.2169999999999987,0.06999999999999318,0.20300000000000296
USDJPY,2022-03-25,122.356,122.434,121.16,122.06,4,3,12,0,0,780,11960,0.06374840628984517,-0.9774755631109207,-0.24191702899734568,0.01030501179489307,0.024251069900142586,0.04086366272128794,0.5752132718728216,0.4513106543577899,0.44568512485241285,2.0,82.91674081816406,0.8825751882585939,2.8900000000000006,4.792000000000002,4.334800000000001,1.274000000000001,0.29599999999999227,0.07800000000000296,0.9000000000000057
USDJPY,2022-03-28,122.04,125.103,122.006,123.89,0,3,13,0,0,30630,340,2.5098328416912388,-0.027859718125209786,1.5158964274008475,0.022878326274160088,0.03707486125178927,0.048298387233250306,0.7136339532300495,0.5689344899524453,0.5091107974718477,0.0,86.75806803534803,1.0407483890972655,4.429000000000002,5.707999999999998,5.720150000000004,3.096999999999994,1.8499999999999943,1.2129999999999939,0.034000000000006025
USDJPY,2022-03-29,123.879,124.303,121.96,122.88,1,3,13,0,0,4240,19190,0.34226947263054464,-1.549092259382148,-0.8064320829196308,0.004413928396272526,0.01709224847907964,0.03869757062433421,0.9336146065711535,0.694548321136682,0.5662468422280295,0.0,76.52992425525346,1.133766361304604,2.0649999999999977,4.577999999999989,4.3108,2.3430000000000035,0.9990000000000094,0.4239999999999924,0.9200000000000017
USDJPY,2022-03-30,122.872,123.205,121.28,121.863,2,3,13,0,0,3330,15920,0.2710137378735582,-1.2956572693534725,-0.8211797643075723,-0.001613960347370158,0.006142719143982456,0.026119685755424893,1.0730669294939326,0.792618304472357,0.6191389266311393,1.0,67.85522354188997,1.1902830497828465,0.7439999999999998,3.102000000000004,2.975100000000012,1.9249999999999972,1.0090000000000003,0.3329999999999984,0.5829999999999984
USDJPY,2022-03-31,121.86,122.454,121.25,121.68,3,3,13,1,0,5940,6100,0.4874446085672034,-0.5005744296733953,-0.1477104874446025,-0.017838405036726068,-0.0053948013732221245,0.025978296612956253,0.9555998348351403,0.7937761097857358,0.62206807075899,2.0,66.39679500632323,1.1912628319412142,-0.6599999999999966,3.081000000000003,2.480949999999993,1.2039999999999935,0.1799999999999926,0.5939999999999941,0.4300000000000068
USDJPY,2022-04-01,121.672,123.034,121.651,122.49,4,4,13,0,1,13620,210,1.1194029850746343,-0.01725951739101913,0.6722992964691941,-0.003173828125,0.003522857611010899,0.02785936057732652,1.0077602310705505,0.8018930326746901,0.5941058476686342,1.0,69.51957571711925,1.204958343945414,0.4299999999999926,3.319999999999993,2.904599999999988,1.3830000000000098,0.8179999999999978,0.5440000000000111,0.021000000000000796
USDJPY,2022-04-04,122.542,122.958,122.259,122.779,0,4,14,0,0,4160,2830,0.3394754451534958,-0.23094122831355882,0.19340307812831092,0.007516637535593285,-0.008967632577286389,0.02777475494094306,0.6462191381568684,0.8023977615023098,0.5947492398062932,2.0,70.57042932719634,1.168818462235027,-1.1110000000000042,3.317999999999998,2.8175500000000113,0.6989999999999981,0.23699999999999477,0.17900000000000205,0.28300000000000125
USDJPY,2022-04-05,122.781,123.672,122.35,123.6,1,4,14,0,0,8910,4310,0.7256823124098933,-0.3510315113902082,0.6670413174676769,0.015779092702169484,0.005859375,0.02305177337251174,0.6258801136899731,0.7591290279299783,0.599916164832739,1.0,73.3783578684148,1.179760000646811,0.7199999999999989,2.7849999999999966,3.24045000000001,1.3220000000000027,0.8189999999999884,0.07200000000000273,0.4310000000000116
